MAGNITUD,PUNTO_MUESTREO,ID_TIEMPO,MEDIDA
NO,28079016,24_4_28,2
NO,28079016,24_4_29,1
NO,28079016,24_4_30,7
NO,28079016,24_5_1,1
NO,28079016,24_5_2,1
NO,28079016,24_5_3,1
NO,28079016,24_5_4,1
NO,28079016,24_5_5,1
NO,28079016,24_5_6,2
NO,28079016,24_5_7,3
NO,28079016,24_5_8,3
NO,28079016,24_5_9,3
NO,28079016,24_5_10,2
NO,28079016,24_5_11,1
NO,28079016,24_5_12,1
NO,28079016,24_5_13,2
NO,28079016,24_5_14,2
NO,28079016,24_5_15,1
NO,28079016,24_5_16,1
NO,28079016,24_5_17,2
NO,28079016,24_5_18,1
NO,28079016,24_5_19,1
NO,28079016,24_5_20,3
NO,28079016,24_5_21,6
NO,28079016,24_5_22,2
NO,28079016,24_5_23,2
NO,28079016,24_5_24,2
NO,28079016,24_5_25,2
NO,28079016,24_5_26,2
NO,28079016,24_5_27,2
NO,28079016,24_5_28,2
NO,28079016,24_5_29,2
NO,28079016,24_5_30,2
NO,28079016,24_5_31,2
NO,28079016,24_6_1,1
NO,28079016,24_6_2,1
NO,28079016,24_6_3,1
NO,28079016,24_6_4,2
NO,28079016,24_6_5,2
NO,28079016,24_6_6,2
NO,28079016,24_6_7,1
NO,28079016,24_6_8,1
NO,28079016,24_6_9,1
NO,28079016,24_6_10,1
NO,28079016,24_6_11,2
NO,28079016,24_6_12,1
NO,28079016,24_6_13,1
NO,28079016,24_6_14,5
NO,28079016,24_6_15,1
NO,28079016,24_6_16,1
NO,28079016,24_6_17,4
NO,28079016,24_6_18,3
NO,28079016,24_6_19,2
NO,28079016,24_6_20,2
NO,28079016,24_6_21,1
NO,28079016,24_6_22,1
NO,28079016,24_6_23,1
NO,28079016,24_6_24,1
NO,28079016,24_6_25,2
NO,28079016,24_6_26,1
NO,28079016,24_6_27,1
NO,28079016,24_6_28,1
NO,28079016,24_6_29,1
NO,28079016,24_6_30,1
NO,28079016,24_7_1,1
NO,28079016,24_7_2,1
NO,28079016,24_7_3,2
NO,28079016,24_7_4,1
NO,28079016,24_7_5,2
NO,28079016,24_7_6,1
NO,28079016,24_7_7,1
NO,28079016,24_7_8,1
NO,28079016,24_7_9,2
NO,28079016,24_7_10,2
NO,28079016,24_7_11,2
NO,28079016,24_7_12,1
NO,28079016,24_7_13,1
NO,28079016,24_7_14,1
NO,28079016,24_7_15,1
NO,28079016,24_7_16,1
NO,28079016,24_7_17,2
NO,28079016,24_7_18,2
NO,28079016,24_7_19,2
NO,28079016,24_7_20,1
NO,28079016,24_7_21,1
NO,28079016,24_7_22,1
NO,28079016,24_7_23,2
NO,28079016,24_7_24,1
NO,28079016,24_7_25,1
NO,28079016,24_7_26,1
NO,28079016,24_7_27,1
NO,28079016,24_7_28,1
NO,28079016,24_7_29,2
NO,28079016,24_7_30,1
NO,28079016,24_7_31,4
NO,28079016,24_8_1,3
NO,28079016,24_8_2,1
NO,28079016,24_8_3,1
NO,28079016,24_8_4,1
NO,28079016,24_8_5,1
NO,28079016,24_8_6,3
NO,28079016,24_8_7,1
NO,28079016,24_8_8,1
NO,28079016,24_8_9,1
NO,28079016,24_8_10,1
NO,28079016,24_8_11,1
NO,28079016,24_8_12,1
NO,28079016,24_8_13,1
NO,28079016,24_8_14,1
NO,28079016,24_8_15,1
NO,28079016,24_8_16,1
NO,28079016,24_8_17,1
NO,28079016,24_8_18,1
NO,28079016,24_8_19,1
NO,28079016,24_8_20,1
NO,28079016,24_8_21,1
NO,28079016,24_8_22,1
NO,28079016,24_8_23,2
NO,28079016,24_8_24,1
NO,28079016,24_8_25,1
NO,28079016,24_8_26,1
NO,28079016,24_8_27,2
NO,28079016,24_8_28,3
NO,28079016,24_8_29,1
NO,28079016,24_8_30,1
NO,28079016,24_8_31,1
NO2,28079016,24_1_1,40
NO2,28079016,24_1_2,49
NO2,28079016,24_1_3,37
NO2,28079016,24_1_4,40
NO2,28079016,24_1_5,16
NO2,28079016,24_1_6,21
NO2,28079016,24_1_7,30
NO2,28079016,24_1_8,64
NO2,28079016,24_1_9,45
NO2,28079016,24_1_10,42
NO2,28079016,24_1_11,25
NO2,28079016,24_1_12,39
NO2,28079016,24_1_13,40
NO2,28079016,24_1_14,44
NO2,28079016,24_1_15,32
NO2,28079016,24_1_16,28
NO2,28079016,24_1_17,18
NO2,28079016,24_1_18,22
NO2,28079016,24_1_19,15
NO2,28079016,24_1_20,21
NO2,28079016,24_1_21,35
NO2,28079016,24_1_22,54
NO2,28079016,24_1_23,57
NO2,28079016,24_1_24,44
NO2,28079016,24_1_25,48
NO2,28079016,24_1_26,44
NO2,28079016,24_1_27,34
NO2,28079016,24_1_28,31
NO2,28079016,24_1_29,32
NO2,28079016,24_1_30,48
NO2,28079016,24_1_31,38
NO2,28079016,24_2_1,42
NO2,28079016,24_2_2,42
NO2,28079016,24_2_3,30
NO2,28079016,24_2_4,41
NO2,28079016,24_2_5,60
NO2,28079016,24_2_6,55
NO2,28079016,24_2_7,30
NO2,28079016,24_2_8,32
NO2,28079016,24_2_9,25
NO2,28079016,24_2_10,12
NO2,28079016,24_2_11,17
NO2,28079016,24_2_12,25
NO2,28079016,24_2_13,35
NO2,28079016,24_2_14,33
NO2,28079016,24_2_15,33
NO2,28079016,24_2_16,25
NO2,28079016,24_2_17,39
NO2,28079016,24_2_18,39
NO2,28079016,24_2_19,44
NO2,28079016,24_2_20,44
NO2,28079016,24_2_21,53
NO2,28079016,24_2_22,18
NO2,28079016,24_2_23,14
NO2,28079016,24_2_24,14
NO2,28079016,24_2_25,9
NO2,28079016,24_2_26,14
NO2,28079016,24_2_27,11
NO2,28079016,24_2_28,17
NO2,28079016,24_2_29,35
NO2,28079016,24_3_1,16
NO2,28079016,24_3_2,15
NO2,28079016,24_3_3,11
NO2,28079016,24_3_4,16
NO2,28079016,24_3_5,25
NO2,28079016,24_3_6,37
NO2,28079016,24_3_7,31
NO2,28079016,24_3_8,16
NO2,28079016,24_3_9,14
NO2,28079016,24_3_10,10
NO2,28079016,24_3_11,17
NO2,28079016,24_3_12,54
NO2,28079016,24_3_13,36
NO2,28079016,24_3_14,31
NO2,28079016,24_3_15,32
NO2,28079016,24_3_16,34
NO2,28079016,24_3_17,33
NO2,28079016,24_3_18,41
NO2,28079016,24_3_19,40
NO2,28079016,24_3_20,28
NO2,28079016,24_3_21,18
NO2,28079016,24_3_22,28
NO2,28079016,24_3_23,14
NO2,28079016,24_3_24,10
NO2,28079016,24_3_25,17
NO2,28079016,24_3_26,8
NO2,28079016,24_3_27,9
NO2,28079016,24_3_28,6
NO2,28079016,24_3_29,11
NO2,28079016,24_3_30,11
NO2,28079016,24_3_31,11
NO2,28079016,24_4_1,16
NO2,28079016,24_4_2,24
NO2,28079016,24_4_3,18
NO2,28079016,24_4_4,31
NO2,28079016,24_4_5,25
NO2,28079016,24_4_6,26
NO2,28079016,24_4_7,23
NO2,28079016,24_4_8,11
NO2,28079016,24_4_9,14
NO2,28079016,24_4_10,17
NO2,28079016,24_4_11,19
NO2,28079016,24_4_12,29
NO2,28079016,24_4_13,32
NO2,28079016,24_4_14,24
NO2,28079016,24_4_15,31
NO2,28079016,24_4_16,18
NO2,28079016,24_4_17,8
NO2,28079016,24_4_18,9
NO2,28079016,24_4_19,18
NO2,28079016,24_4_20,14
NO2,28079016,24_4_21,9
NO2,28079016,24_4_22,7
NO2,28079016,24_4_23,9
NO2,28079016,24_4_24,15
NO2,28079016,24_4_25,24
NO2,28079016,24_4_26,17
NO2,28079016,24_4_27,7
NO2,28079016,24_4_28,14
NO2,28079016,24_4_29,12
NO2,28079016,24_4_30,18
NO2,28079016,24_5_1,4
NO2,28079016,24_5_2,5
NO2,28079016,24_5_3,10
NO2,28079016,24_5_4,10
NO2,28079016,24_5_5,7
NO2,28079016,24_5_6,12
NO2,28079016,24_5_7,15
NO2,28079016,24_5_8,17
NO2,28079016,24_5_9,26
NO2,28079016,24_5_10,22
NO2,28079016,24_5_11,11
NO2,28079016,24_5_12,12
NO2,28079016,24_5_13,14
NO2,28079016,24_5_14,7
NO2,28079016,24_5_15,4
NO2,28079016,24_5_16,7
NO2,28079016,24_5_17,8
NO2,28079016,24_5_18,8
NO2,28079016,24_5_19,8
NO2,28079016,24_5_20,15
NO2,28079016,24_5_21,17
NO2,28079016,24_5_22,13
NO2,28079016,24_5_23,16
NO2,28079016,24_5_24,13
NO2,28079016,24_5_25,14
NO2,28079016,24_5_26,19
NO2,28079016,24_5_27,13
NO2,28079016,24_5_28,17
NO2,28079016,24_5_29,18
NO2,28079016,24_5_30,12
NO2,28079016,24_5_31,6
NO2,28079016,24_6_1,5
NO2,28079016,24_6_2,6
NO2,28079016,24_6_3,10
NO2,28079016,24_6_4,16
NO2,28079016,24_6_5,16
NO2,28079016,24_6_6,24
NO2,28079016,24_6_7,14
NO2,28079016,24_6_8,11
NO2,28079016,24_6_9,9
NO2,28079016,24_6_10,10
NO2,28079016,24_6_11,10
NO2,28079016,24_6_12,11
NO2,28079016,24_6_13,14
NO2,28079016,24_6_14,25
NO2,28079016,24_6_15,8
NO2,28079016,24_6_16,10
NO2,28079016,24_6_17,15
NO2,28079016,24_6_18,19
NO2,28079016,24_6_19,16
NO2,28079016,24_6_20,16
NO2,28079016,24_6_21,17
NO2,28079016,24_6_22,15
NO2,28079016,24_6_23,7
NO2,28079016,24_6_24,11
NO2,28079016,24_6_25,17
NO2,28079016,24_6_26,14
NO2,28079016,24_6_27,18
NO2,28079016,24_6_28,12
NO2,28079016,24_6_29,7
NO2,28079016,24_6_30,8
NO2,28079016,24_7_1,11
NO2,28079016,24_7_2,8
NO2,28079016,24_7_3,19
NO2,28079016,24_7_4,20
NO2,28079016,24_7_5,20
NO2,28079016,24_7_6,9
NO2,28079016,24_7_7,7
NO2,28079016,24_7_8,17
NO2,28079016,24_7_9,15
NO2,28079016,24_7_10,13
NO2,28079016,24_7_11,18
NO2,28079016,24_7_12,12
NO2,28079016,24_7_13,9
NO2,28079016,24_7_14,8
NO2,28079016,24_7_15,11
NO2,28079016,24_7_16,18
NO2,28079016,24_7_17,25
NO2,28079016,24_7_18,27
NO2,28079016,24_7_19,26
NO2,28079016,24_7_20,16
NO2,28079016,24_7_21,6
NO2,28079016,24_7_22,15
NO2,28079016,24_7_23,19
NO2,28079016,24_7_24,20
NO2,28079016,24_7_25,12
NO2,28079016,24_7_26,14
NO2,28079016,24_7_27,10
NO2,28079016,24_7_28,7
NO2,28079016,24_7_29,17
NO2,28079016,24_7_30,17
NO2,28079016,24_7_31,24
NO2,28079016,24_8_1,26
NO2,28079016,24_8_2,21
NO2,28079016,24_8_3,9
NO2,28079016,24_8_4,12
NO2,28079016,24_8_5,15
NO2,28079016,24_8_6,24
NO2,28079016,24_8_7,20
NO2,28079016,24_8_8,19
NO2,28079016,24_8_9,22
NO2,28079016,24_8_10,10
NO2,28079016,24_8_11,8
NO2,28079016,24_8_12,12
NO2,28079016,24_8_13,11
NO2,28079016,24_8_14,8
NO2,28079016,24_8_15,6
NO2,28079016,24_8_16,8
NO2,28079016,24_8_17,10
NO2,28079016,24_8_18,7
NO2,28079016,24_8_19,9
NO2,28079016,24_8_20,15
NO2,28079016,24_8_21,9
NO2,28079016,24_8_22,15
NO2,28079016,24_8_23,19
NO2,28079016,24_8_24,12
NO2,28079016,24_8_25,7
NO2,28079016,24_8_26,13
NO2,28079016,24_8_27,18
NO2,28079016,24_8_28,25
NO2,28079016,24_8_29,13
NO2,28079016,24_8_30,12
NO2,28079016,24_8_31,11
NOx,28079016,24_1_1,59
NOx,28079016,24_1_2,80
NOx,28079016,24_1_3,56
NOx,28079016,24_1_4,55
NOx,28079016,24_1_5,18
NOx,28079016,24_1_6,24
NOx,28079016,24_1_7,35
NOx,28079016,24_1_8,129
NOx,28079016,24_1_9,59
NOx,28079016,24_1_10,65
NOx,28079016,24_1_11,34
NOx,28079016,24_1_12,59
NOx,28079016,24_1_13,58
NOx,28079016,24_1_14,82
NOx,28079016,24_1_15,52
NOx,28079016,24_1_16,36
NOx,28079016,24_1_17,21
NOx,28079016,24_1_18,26
NOx,28079016,24_1_19,17
NOx,28079016,24_1_20,24
NOx,28079016,24_1_21,42
NOx,28079016,24_1_22,107
NOx,28079016,24_1_23,131
NOx,28079016,24_1_24,110
NOx,28079016,24_1_25,118
NOx,28079016,24_1_26,111
NOx,28079016,24_1_27,42
NOx,28079016,24_1_28,42
NOx,28079016,24_1_29,44
NOx,28079016,24_1_30,86
NOx,28079016,24_1_31,72
NOx,28079016,24_2_1,85
NOx,28079016,24_2_2,73
NOx,28079016,24_2_3,38
NOx,28079016,24_2_4,66
NOx,28079016,24_2_5,106
NOx,28079016,24_2_6,102
NOx,28079016,24_2_7,38
NOx,28079016,24_2_8,44
NOx,28079016,24_2_9,30
NOx,28079016,24_2_10,14
NOx,28079016,24_2_11,19
NOx,28079016,24_2_12,31
NOx,28079016,24_2_13,61
NOx,28079016,24_2_14,58
NOx,28079016,24_2_15,48
NOx,28079016,24_2_16,33
NOx,28079016,24_2_17,51
NOx,28079016,24_2_18,53
NOx,28079016,24_2_19,84
NOx,28079016,24_2_20,72
NOx,28079016,24_2_21,97
NOx,28079016,24_2_22,21
NOx,28079016,24_2_23,16
NOx,28079016,24_2_24,15
NOx,28079016,24_2_25,11
NOx,28079016,24_2_26,16
NOx,28079016,24_2_27,14
NOx,28079016,24_2_28,21
NOx,28079016,24_2_29,63
NOx,28079016,24_3_1,19
NOx,28079016,24_3_2,17
NOx,28079016,24_3_3,13
NOx,28079016,24_3_4,19
NOx,28079016,24_3_5,32
NOx,28079016,24_3_6,48
NOx,28079016,24_3_7,38
NOx,28079016,24_3_8,20
NOx,28079016,24_3_9,16
NOx,28079016,24_3_10,12
NOx,28079016,24_3_11,20
NOx,28079016,24_3_12,88
NOx,28079016,24_3_13,56
NOx,28079016,24_3_14,58
NOx,28079016,24_3_15,45
NOx,28079016,24_3_16,52
NOx,28079016,24_3_17,53
NOx,28079016,24_3_18,58
NOx,28079016,24_3_19,66
NOx,28079016,24_3_20,40
NOx,28079016,24_3_21,22
NOx,28079016,24_3_22,35
NOx,28079016,24_3_23,17
NOx,28079016,24_3_24,11
NOx,28079016,24_3_25,21
NOx,28079016,24_3_26,11
NOx,28079016,24_3_27,11
NOx,28079016,24_3_28,8
NOx,28079016,24_3_29,12
NOx,28079016,24_3_30,12
NOx,28079016,24_3_31,13
NOx,28079016,24_4_1,20
NOx,28079016,24_4_2,37
NOx,28079016,24_4_3,22
NOx,28079016,24_4_4,44
NOx,28079016,24_4_5,35
NOx,28079016,24_4_6,31
NOx,28079016,24_4_7,30
NOx,28079016,24_4_8,14
NOx,28079016,24_4_9,18
NOx,28079016,24_4_10,21
NOx,28079016,24_4_11,26
NOx,28079016,24_4_12,42
NOx,28079016,24_4_13,37
NOx,28079016,24_4_14,26
NOx,28079016,24_4_15,42
NOx,28079016,24_4_16,25
NOx,28079016,24_4_17,11
NOx,28079016,24_4_18,12
NOx,28079016,24_4_19,21
NOx,28079016,24_4_20,17
NOx,28079016,24_4_21,11
NOx,28079016,24_4_22,9
NOx,28079016,24_4_23,11
NOx,28079016,24_4_24,19
NOx,28079016,24_4_25,29
NOx,28079016,24_4_26,21
NOx,28079016,24_4_27,9
NOx,28079016,24_4_28,17
NOx,28079016,24_4_29,14
NOx,28079016,24_4_30,28
NOx,28079016,24_5_1,6
NOx,28079016,24_5_2,7
NOx,28079016,24_5_3,12
NOx,28079016,24_5_4,12
NOx,28079016,24_5_5,9
NOx,28079016,24_5_6,15
NOx,28079016,24_5_7,19
NOx,28079016,24_5_8,23
NOx,28079016,24_5_9,30
NOx,28079016,24_5_10,25
NOx,28079016,24_5_11,14
NOx,28079016,24_5_12,14
NOx,28079016,24_5_13,18
NOx,28079016,24_5_14,10
NOx,28079016,24_5_15,5
NOx,28079016,24_5_16,9
NOx,28079016,24_5_17,11
NOx,28079016,24_5_18,10
NOx,28079016,24_5_19,10
NOx,28079016,24_5_20,20
NOx,28079016,24_5_21,26
NOx,28079016,24_5_22,16
NOx,28079016,24_5_23,19
NOx,28079016,24_5_24,16
NOx,28079016,24_5_25,16
NOx,28079016,24_5_26,22
NOx,28079016,24_5_27,16
NOx,28079016,24_5_28,19
NOx,28079016,24_5_29,21
NOx,28079016,24_5_30,15
NOx,28079016,24_5_31,9
NOx,28079016,24_6_1,7
NOx,28079016,24_6_2,8
NOx,28079016,24_6_3,12
NOx,28079016,24_6_4,18
NOx,28079016,24_6_5,19
NOx,28079016,24_6_6,27
NOx,28079016,24_6_7,16
NOx,28079016,24_6_8,13
NOx,28079016,24_6_9,11
NOx,28079016,24_6_10,12
NOx,28079016,24_6_11,12
NOx,28079016,24_6_12,13
NOx,28079016,24_6_13,16
NOx,28079016,24_6_14,32
NOx,28079016,24_6_15,9
NOx,28079016,24_6_16,12
NOx,28079016,24_6_17,21
NOx,28079016,24_6_18,24
NOx,28079016,24_6_19,19
NOx,28079016,24_6_20,19
NOx,28079016,24_6_21,19
NOx,28079016,24_6_22,17
NOx,28079016,24_6_23,9
NOx,28079016,24_6_24,13
NOx,28079016,24_6_25,19
NOx,28079016,24_6_26,16
NOx,28079016,24_6_27,20
NOx,28079016,24_6_28,14
NOx,28079016,24_6_29,8
NOx,28079016,24_6_30,10
NOx,28079016,24_7_1,13
NOx,28079016,24_7_2,10
NOx,28079016,24_7_3,21
NOx,28079016,24_7_4,22
NOx,28079016,24_7_5,23
NOx,28079016,24_7_6,10
NOx,28079016,24_7_7,9
NOx,28079016,24_7_8,19
NOx,28079016,24_7_9,17
NOx,28079016,24_7_10,15
NOx,28079016,24_7_11,22
NOx,28079016,24_7_12,14
NOx,28079016,24_7_13,11
NOx,28079016,24_7_14,10
NOx,28079016,24_7_15,13
NOx,28079016,24_7_16,20
NOx,28079016,24_7_17,27
NOx,28079016,24_7_18,29
NOx,28079016,24_7_19,29
NOx,28079016,24_7_20,18
NOx,28079016,24_7_21,8
NOx,28079016,24_7_22,17
NOx,28079016,24_7_23,21
NOx,28079016,24_7_24,22
NOx,28079016,24_7_25,14
NOx,28079016,24_7_26,16
NOx,28079016,24_7_27,11
NOx,28079016,24_7_28,8
NOx,28079016,24_7_29,20
NOx,28079016,24_7_30,19
NOx,28079016,24_7_31,30
NOx,28079016,24_8_1,30
NOx,28079016,24_8_2,23
NOx,28079016,24_8_3,11
NOx,28079016,24_8_4,14
NOx,28079016,24_8_5,17
NOx,28079016,24_8_6,28
NOx,28079016,24_8_7,21
NOx,28079016,24_8_8,21
NOx,28079016,24_8_9,24
NOx,28079016,24_8_10,11
NOx,28079016,24_8_11,9
NOx,28079016,24_8_12,13
NOx,28079016,24_8_13,12
NOx,28079016,24_8_14,10
NOx,28079016,24_8_15,8
NOx,28079016,24_8_16,10
NOx,28079016,24_8_17,12
NOx,28079016,24_8_18,8
NOx,28079016,24_8_19,11
NOx,28079016,24_8_20,16
NOx,28079016,24_8_21,11
NOx,28079016,24_8_22,17
NOx,28079016,24_8_23,22
NOx,28079016,24_8_24,14
NOx,28079016,24_8_25,9
NOx,28079016,24_8_26,15
NOx,28079016,24_8_27,20
NOx,28079016,24_8_28,29
NOx,28079016,24_8_29,14
NOx,28079016,24_8_30,13
NOx,28079016,24_8_31,13
O3,28079016,24_1_1,16
O3,28079016,24_1_2,10
O3,28079016,24_1_3,20
O3,28079016,24_1_4,20
O3,28079016,24_1_5,59
O3,28079016,24_1_6,51
O3,28079016,24_1_7,41
O3,28079016,24_1_8,15
O3,28079016,24_1_9,20
O3,28079016,24_1_10,17
O3,28079016,24_1_11,33
O3,28079016,24_1_12,26
O3,28079016,24_1_13,18
O3,28079016,24_1_14,9
O3,28079016,24_1_15,23
O3,28079016,24_1_16,37
O3,28079016,24_1_17,63
O3,28079016,24_1_18,55
O3,28079016,24_1_19,53
O3,28079016,24_1_20,49
O3,28079016,24_1_21,30
O3,28079016,24_1_22,5
O3,28079016,24_1_23,6
O3,28079016,24_1_24,12
O3,28079016,24_1_25,13
O3,28079016,24_1_26,15
O3,28079016,24_1_27,21
O3,28079016,24_1_28,25
O3,28079016,24_1_29,26
O3,28079016,24_1_30,16
O3,28079016,24_1_31,11
O3,28079016,24_2_1,20
O3,28079016,24_2_2,25
O3,28079016,24_2_3,36
O3,28079016,24_2_4,35
O3,28079016,24_2_5,14
O3,28079016,24_2_6,14
O3,28079016,24_2_7,35
O3,28079016,24_2_8,32
O3,28079016,24_2_9,49
O3,28079016,24_2_10,71
O3,28079016,24_2_11,60
O3,28079016,24_2_12,44
O3,28079016,24_2_13,25
O3,28079016,24_2_14,17
O3,28079016,24_2_15,19
O3,28079016,24_2_16,60
O3,28079016,24_2_17,39
O3,28079016,24_2_18,40
O3,28079016,24_2_19,31
O3,28079016,24_2_20,38
O3,28079016,24_2_21,23
O3,28079016,24_2_22,53
O3,28079016,24_2_23,72
O3,28079016,24_2_24,71
O3,28079016,24_2_25,62
O3,28079016,24_2_26,69
O3,28079016,24_2_27,76
O3,28079016,24_2_28,73
O3,28079016,24_2_29,48
O3,28079016,24_3_1,70
O3,28079016,24_3_2,72
O3,28079016,24_3_3,79
O3,28079016,24_3_4,62
O3,28079016,24_3_5,58
O3,28079016,24_3_6,31
O3,28079016,24_3_7,43
O3,28079016,24_3_8,60
O3,28079016,24_3_9,67
O3,28079016,24_3_10,67
O3,28079016,24_3_11,65
O3,28079016,24_3_12,23
O3,28079016,24_3_13,38
O3,28079016,24_3_14,43
O3,28079016,24_3_15,32
O3,28079016,24_3_16,22
O3,28079016,24_3_17,33
O3,28079016,24_3_18,27
O3,28079016,24_3_19,29
O3,28079016,24_3_20,39
O3,28079016,24_3_21,54
O3,28079016,24_3_22,44
O3,28079016,24_3_23,49
O3,28079016,24_3_24,60
O3,28079016,24_3_25,46
O3,28079016,24_3_26,69
O3,28079016,24_3_27,64
O3,28079016,24_3_28,71
O3,28079016,24_3_29,68
O3,28079016,24_3_30,61
O3,28079016,24_3_31,69
O3,28079016,24_4_1,64
O3,28079016,24_4_2,49
O3,28079016,24_4_3,61
O3,28079016,24_4_4,41
O3,28079016,24_4_5,51
O3,28079016,24_4_6,49
O3,28079016,24_4_7,45
O3,28079016,24_4_8,70
O3,28079016,24_4_9,72
O3,28079016,24_4_10,64
O3,28079016,24_4_11,49
O3,28079016,24_4_12,69
O3,28079016,24_4_13,62
O3,28079016,24_4_14,71
O3,28079016,24_4_15,51
O3,28079016,24_4_16,63
O3,28079016,24_4_17,76
O3,28079016,24_4_18,73
O3,28079016,24_4_19,75
O3,28079016,24_4_20,68
O3,28079016,24_4_21,88
O3,28079016,24_4_22,80
O3,28079016,24_4_23,76
O3,28079016,24_4_24,72
O3,28079016,24_4_25,54
O3,28079016,24_4_26,66
O3,28079016,24_4_27,79
O3,28079016,24_4_28,65
O3,28079016,24_4_29,71
O3,28079016,24_4_30,56
O3,28079016,24_5_1,79
O3,28079016,24_5_2,81
O3,28079016,24_5_3,78
O3,28079016,24_5_4,67
O3,28079016,24_5_5,61
O3,28079016,24_5_6,62
O3,28079016,24_5_7,75
O3,28079016,24_5_8,76
O3,28079016,24_5_9,68
O3,28079016,24_5_10,76
O3,28079016,24_5_11,88
O3,28079016,24_5_12,87
O3,28079016,24_5_13,67
O3,28079016,24_5_14,68
O3,28079016,24_5_15,72
O3,28079016,24_5_16,82
O3,28079016,24_5_17,66
O3,28079016,24_5_18,71
O3,28079016,24_5_19,70
O3,28079016,24_5_20,63
O3,28079016,24_5_21,60
O3,28079016,24_5_22,73
O3,28079016,24_5_23,81
O3,28079016,24_5_24,82
O3,28079016,24_5_25,81
O3,28079016,24_5_26,59
O3,28079016,24_5_27,83
O3,28079016,24_5_28,88
O3,28079016,24_5_29,94
O3,28079016,24_5_30,86
O3,28079016,24_5_31,87
O3,28079016,24_6_1,88
O3,28079016,24_6_2,97
O3,28079016,24_6_3,90
O3,28079016,24_6_4,89
O3,28079016,24_6_5,101
O3,28079016,24_6_6,83
O3,28079016,24_6_7,91
O3,28079016,24_6_8,82
O3,28079016,24_6_9,76
O3,28079016,24_6_10,56
O3,28079016,24_6_11,71
O3,28079016,24_6_12,67
O3,28079016,24_6_13,87
O3,28079016,24_6_14,77
O3,28079016,24_6_15,82
O3,28079016,24_6_16,92
O3,28079016,24_6_17,60
O3,28079016,24_6_18,49
O3,28079016,24_6_19,59
O3,28079016,24_6_20,61
O3,28079016,24_6_21,74
O3,28079016,24_6_22,74
O3,28079016,24_6_23,67
O3,28079016,24_6_24,88
O3,28079016,24_6_25,81
O3,28079016,24_6_26,76
O3,28079016,24_6_27,73
O3,28079016,24_6_28,85
O3,28079016,24_6_29,81
O3,28079016,24_6_30,76
O3,28079016,24_7_1,66
O3,28079016,24_7_2,58
O3,28079016,24_7_3,82
O3,28079016,24_7_4,106
O3,28079016,24_7_5,96
O3,28079016,24_7_6,93
O3,28079016,24_7_7,83
O3,28079016,24_7_8,96
O3,28079016,24_7_9,84
O3,28079016,24_7_10,70
O3,28079016,24_7_11,64
O3,28079016,24_7_12,104
O3,28079016,24_7_13,95
O3,28079016,24_7_14,101
O3,28079016,24_7_15,64
O3,28079016,24_7_16,92
O3,28079016,24_7_17,88
O3,28079016,24_7_18,72
O3,28079016,24_7_19,62
O3,28079016,24_7_20,72
O3,28079016,24_7_21,89
O3,28079016,24_7_22,81
O3,28079016,24_7_23,91
O3,28079016,24_7_24,99
O3,28079016,24_7_25,115
O3,28079016,24_7_26,111
O3,28079016,24_7_27,111
O3,28079016,24_7_28,100
O3,28079016,24_7_29,96
O3,28079016,24_7_30,87
O3,28079016,24_7_31,84
O3,28079016,24_8_1,99
O3,28079016,24_8_2,99
O3,28079016,24_8_3,112
O3,28079016,24_8_4,108
O3,28079016,24_8_5,105
O3,28079016,24_8_6,94
O3,28079016,24_8_7,106
O3,28079016,24_8_8,99
O3,28079016,24_8_9,93
O3,28079016,24_8_10,105
O3,28079016,24_8_11,103
O3,28079016,24_8_12,112
O3,28079016,24_8_13,102
O3,28079016,24_8_14,86
O3,28079016,24_8_15,82
O3,28079016,24_8_16,96
O3,28079016,24_8_17,86
O3,28079016,24_8_18,76
O3,28079016,24_8_19,94
O3,28079016,24_8_20,102
O3,28079016,24_8_21,85
O3,28079016,24_8_22,79
O3,28079016,24_8_23,85
O3,28079016,24_8_24,88
O3,28079016,24_8_25,82
O3,28079016,24_8_26,79
O3,28079016,24_8_27,80
O3,28079016,24_8_28,71
O3,28079016,24_8_29,67
O3,28079016,24_8_30,68
O3,28079016,24_8_31,61
NO,28079017,24_1_1,21
NO,28079017,24_1_2,46
NO,28079017,24_1_3,14
NO,28079017,24_1_4,12
NO,28079017,24_1_5,5
NO,28079017,24_1_6,6
NO,28079017,24_1_7,16
NO,28079017,24_1_8,65
NO,28079017,24_1_9,16
NO,28079017,24_1_10,23
NO,28079017,24_1_11,32
NO,28079017,24_1_12,32
NO,28079017,24_1_13,59
NO,28079017,24_1_14,54
NO,28079017,24_1_15,11
NO,28079017,24_1_16,6
NO,28079017,24_1_17,3
NO,28079017,24_1_18,5
NO,28079017,24_1_19,2
NO,28079017,24_1_20,12
NO,28079017,24_1_21,42
NO,28079017,24_1_22,89
NO,28079017,24_1_23,158
NO,28079017,24_1_24,186
NO,28079017,24_1_25,188
NO,28079017,24_1_26,195
NO,28079017,24_1_27,141
NO,28079017,24_1_28,76
NO,28079017,24_1_29,72
NO,28079017,24_1_30,109
NO,28079017,24_1_31,86
NO,28079017,24_2_1,128
NO,28079017,24_2_2,107
NO,28079017,24_2_3,73
NO,28079017,24_2_4,87
NO,28079017,24_2_5,130
NO,28079017,24_2_6,89
NO,28079017,24_2_7,6
NO,28079017,24_2_8,11
NO,28079017,24_2_9,6
